"","gbifID","acceptedScientificName","scientificName","decimalLatitude","decimalLongitude","hasCoordinate","coordinateUncertaintyInMeters","elevation","elevationAccuracy","basisOfRecord","eventDate","recordedBy","identifiedBy","collectionID","recordNumber","references","datasetName","occurrenceID","continent","countryCode","county","locality","locationRemarks","stateProvince","municipality","higherGeography","verbatimLocality","verbatimElevation","verbatimCoordinateSystem","verbatimSRS","locationID","country_full_name","SPECIES_NAME_PRINT","TRIBE_FULL","gbif_usageKey","coordinate_source","native_range_test","coordinate_cleaner_.val","coordinate_cleaner_.equ","coordinate_cleaner_.zer","coordinate_cleaner_.cap","coordinate_cleaner_.cen","coordinate_cleaner_.sea","coordinate_cleaner_.gbf","coordinate_cleaner_.inst","coordinate_cleaner_.summary","passed_all_tests","location_string","non_empty_location_count","location_string_duplicated","geocoding_errors"
"159",5072830411,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",NA,NA,FALSE,NA,NA,NA,"PRESERVED_SPECIMEN","","Fischer (Dr.)","","","s.n.","","","http://specimens.kew.org/herbarium/K005822162","","","","","","","","","","","",NA,NA,NA,"Aethionema arabicum","Aethionemeae",11167472,"geocoding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"160",5072830410,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema buxbaumii (Fisch. ex Hornem.) DC.",NA,NA,FALSE,NA,NA,NA,"PRESERVED_SPECIMEN","","Calvert, M.H.; Zohrab, J.","","","97","","","http://specimens.kew.org/herbarium/K005822153","ASIA","AM","","","","","","","","","",NA,NA,"Armenia","Aethionema arabicum","Aethionemeae",11167472,"geocoding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASIA, Armenia",2,TRUE,NA
"161",5072830409,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",NA,NA,FALSE,NA,NA,NA,"PRESERVED_SPECIMEN","","Davis","","","22013B","","","http://specimens.kew.org/herbarium/K005822144","","TR","","Euphrates Elazig","","","","","","","",NA,NA,"Turkey","Aethionema arabicum","Aethionemeae",11167472,"geocoding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turkey, Euphrates Elazig",2,FALSE,NA
"162",5072830408,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",NA,NA,FALSE,NA,NA,NA,"PRESERVED_SPECIMEN","1883-04-12T00:00","Sintenis, P.","","","218","","","http://specimens.kew.org/herbarium/K005822135","","","","[Renkoci: in schistosis in valle Dumbrek]","","","","","","","",NA,NA,NA,"Aethionema arabicum","Aethionemeae",11167472,"geocoding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Renkoci: in schistosis in valle Dumbrek]",1,FALSE,NA
"163",5072830407,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",NA,NA,FALSE,NA,NA,NA,"PRESERVED_SPECIMEN","1892-01-01T00:00","Bornmüller, J.","","","3002","","","http://specimens.kew.org/herbarium/K005822126","","TR","","ad Angora Galatiae.","","","","","","","",NA,NA,"Turkey","Aethionema arabicum","Aethionemeae",11167472,"geocoding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turkey, ad Angora Galatiae.",2,FALSE,NA
"164",5072830406,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",NA,NA,FALSE,NA,NA,NA,"PRESERVED_SPECIMEN","1895-01-01T00:00","Siehe, W.","","","198","","","http://specimens.kew.org/herbarium/K005822117","","TR","","Cilicien","","","","","","","",NA,NA,"Turkey","Aethionema arabicum","Aethionemeae",11167472,"geocoding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turkey, Cilicien",2,FALSE,NA
"165",5072830405,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",NA,NA,FALSE,NA,1400,NA,"PRESERVED_SPECIMEN","1960-05-03T00:00","Stainton","","","8322","","","http://specimens.kew.org/herbarium/K005822108","","TR","","Prov. Gümisane: Gümüsane.","","","","","","","",NA,NA,"Turkey","Aethionema arabicum","Aethionemeae",11167472,"geocoding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turkey, Prov. Gümisane: Gümüsane., 1400.0",3,FALSE,"Invalid or empty geocoding result for this record's location string"
"166",5072814729,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",NA,NA,FALSE,NA,NA,NA,"PRESERVED_SPECIMEN","1853-05-01T00:00","Huet du Pavillon","","","s.n.","","","http://specimens.kew.org/herbarium/K005822110","ASIA","AM","","[Iu arenosis vallis Kassuble], Inter Baibout et Erzeroum.","","","","","","","",NA,NA,"Armenia","Aethionema arabicum","Aethionemeae",11167472,"geocoding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASIA, Armenia, [Iu arenosis vallis Kassuble], Inter Baibout et Erzeroum.",3,FALSE,"Invalid or empty geocoding result for this record's location string"
"167",5072814728,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",35.6238725,45.9491482,FALSE,50000,1590,NA,"PRESERVED_SPECIMEN","","Rawi, A.","","","22744","","","http://specimens.kew.org/herbarium/K005822101","ASIA","IQ","","Region and District MSU; Kajan Mountain, nr. Penjwin.","","","","","","","",NA,NA,"Iraq","Aethionema arabicum","Aethionemeae",11167472,"geocoding",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"ASIA, Iraq, Region and District MSU; Kajan Mountain, nr. Penjwin., 1590.0",4,FALSE,NA
"168",5072813568,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",NA,NA,FALSE,NA,NA,NA,"PRESERVED_SPECIMEN","","s.coll.","","","s.n.","","","http://specimens.kew.org/herbarium/K005822160","","","","","","","","","","","",NA,NA,NA,"Aethionema arabicum","Aethionemeae",11167472,"geocoding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"169",5072813567,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",38.9510048802872,35.2270078121989,FALSE,250000,1670,NA,"PRESERVED_SPECIMEN","1966-06-02T00:00","Davis","","","44032","","","http://specimens.kew.org/herbarium/K005822151","","TR","","B9: 2 km SW of Hamur (Murat valley).","","","","","","","",NA,NA,"Turkey","Aethionema arabicum","Aethionemeae",11167472,"geocoding",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Turkey, B9: 2 km SW of Hamur (Murat valley)., 1670.0",3,FALSE,NA
"170",5072813566,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",NA,NA,FALSE,NA,NA,NA,"PRESERVED_SPECIMEN","1954-07-07T00:00","Davis; Polunin, O.","","","22463","","","http://specimens.kew.org/herbarium/K005822142","","TR","","Pelli Dag above Pelli","","","","","","","",NA,NA,"Turkey","Aethionema arabicum","Aethionemeae",11167472,"geocoding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turkey, Pelli Dag above Pelli",2,FALSE,NA
"171",5072813565,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",NA,NA,FALSE,NA,NA,NA,"PRESERVED_SPECIMEN","","Kotte, W.","","","s.n.","","","http://specimens.kew.org/herbarium/K005822133","","TR","","[Ance on Tal bei Ankara. Bergstype]","","","","","","","",NA,NA,"Turkey","Aethionema arabicum","Aethionemeae",11167472,"geocoding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turkey, [Ance on Tal bei Ankara. Bergstype]",2,FALSE,NA
"172",5072813564,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",NA,NA,FALSE,NA,NA,NA,"PRESERVED_SPECIMEN","","Sintenis","","","497","","","http://specimens.kew.org/herbarium/K005822124","","TR","","[Kharnul: Genütschair]","","","","","","","",NA,NA,"Turkey","Aethionema arabicum","Aethionemeae",11167472,"geocoding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turkey, [Kharnul: Genütschair]",2,FALSE,NA
"173",5072813563,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",NA,NA,FALSE,NA,NA,NA,"PRESERVED_SPECIMEN","1855-06-25T00:00","Balansa, B.","","","s.n.","","","http://specimens.kew.org/herbarium/K005822115","","TR","","Région montagneuse du Taurus, près du défilé des Portes Ciliciennes.-Vignes.","","","","","","","",NA,NA,"Turkey","Aethionema arabicum","Aethionemeae",11167472,"geocoding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turkey, Région montagneuse du Taurus, près du défilé des Portes Ciliciennes.-Vignes.",2,FALSE,NA
"174",5072813562,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",NA,NA,FALSE,NA,900,NA,"PRESERVED_SPECIMEN","","Price, W.R.","","","462","","","http://specimens.kew.org/herbarium/K005822106","","TR","","Baynam Forest","","","","","","","",NA,NA,"Turkey","Aethionema arabicum","Aethionemeae",11167472,"geocoding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turkey, Baynam Forest,  900.0",3,FALSE,"Invalid or empty geocoding result for this record's location string"
"175",5072812662,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",35.5557603,45.4351181,FALSE,50000,1320,NA,"PRESERVED_SPECIMEN","","Rawi, A.","","","22466","","","http://specimens.kew.org/herbarium/K005822100","ASIA","IQ","","Region and District MSU; Mela Kowa on Sulaimaniya Penjwin highway","","","","","","","",NA,NA,"Iraq","Aethionema arabicum","Aethionemeae",11167472,"geocoding",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"ASIA, Iraq, Region and District MSU; Mela Kowa on Sulaimaniya Penjwin highway, 1320.0",4,FALSE,NA
"176",5072811459,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",NA,NA,FALSE,NA,NA,NA,"PRESERVED_SPECIMEN","","Hohenacker, R.F.","","","s.n.","","","http://specimens.kew.org/herbarium/K005822166","","","","in agris incultis ditionis Swant Georg.","","","","","","","",NA,NA,NA,"Aethionema arabicum","Aethionemeae",11167472,"geocoding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in agris incultis ditionis Swant Georg.",1,FALSE,NA
"177",5072811458,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",NA,NA,FALSE,NA,NA,NA,"PRESERVED_SPECIMEN","","s.coll.","","","s.n.","","","http://specimens.kew.org/herbarium/K005822157","","","","","","","","","","","",NA,NA,NA,"Aethionema arabicum","Aethionemeae",11167472,"geocoding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"178",5072811457,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",NA,NA,FALSE,NA,1800,NA,"PRESERVED_SPECIMEN","1957-06-15T00:00","Davis, P.H.; Hedge, I.C.","","","D29566","","","http://specimens.kew.org/herbarium/K005822148","","TR","","Kars.","","","","","","","",NA,NA,"Turkey","Aethionema arabicum","Aethionemeae",11167472,"geocoding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turkey, Kars., 1800.0",3,FALSE,"Invalid or empty geocoding result for this record's location string"
"179",5072811456,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",40.069099,45.038189,FALSE,250000,NA,NA,"PRESERVED_SPECIMEN","1889-05-28T00:00","Sintenis, P.","","","497","","","http://specimens.kew.org/herbarium/K005822139","ASIA","AM","","[Kharput: Genütschair, in campis.]","","","","","","","",NA,NA,"Armenia","Aethionema arabicum","Aethionemeae",11167472,"geocoding",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"ASIA, Armenia, [Kharput: Genütschair, in campis.]",3,FALSE,NA
"180",5072810612,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",NA,NA,FALSE,NA,NA,NA,"PRESERVED_SPECIMEN","1931-06-10T00:00","Karjagin, I.","","","s.n.","","","http://specimens.kew.org/herbarium/K005822168","","","","[Naxchitstrevon, in Juz, Saraj Bulagt In impestribus siccis]","","","","","","","",NA,NA,NA,"Aethionema arabicum","Aethionemeae",11167472,"geocoding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Naxchitstrevon, in Juz, Saraj Bulagt In impestribus siccis]",1,FALSE,NA
"181",5072810611,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",NA,NA,FALSE,NA,NA,NA,"PRESERVED_SPECIMEN","","Radde","","","s.n.","","","http://specimens.kew.org/herbarium/K005822159","","","","Caucasus.","","","","","","","",NA,NA,NA,"Aethionema arabicum","Aethionemeae",11167472,"geocoding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caucasus.",1,FALSE,NA
"182",5060811717,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",NA,NA,FALSE,NA,NA,NA,"PRESERVED_SPECIMEN","1843-04-17T00:00","Kotschy, T.","","","[35792]","","","http://specimens.kew.org/herbarium/K005822189","ASIA","IR","","Prope urbem Teheran","","","","","","","",NA,NA,"Iran","Aethionema arabicum","Aethionemeae",11167472,"geocoding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASIA, Iran, Prope urbem Teheran",3,FALSE,"Invalid or empty geocoding result for this record's location string"
"183",5060811716,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",NA,NA,FALSE,NA,NA,NA,"PRESERVED_SPECIMEN","1929-06-06T00:00","Cowan; Darlington","","","1477","","","http://specimens.kew.org/herbarium/K005822170","ASIA","IR","","[40m. N. of Jerumia]","","","","","","","",NA,NA,"Iran","Aethionema arabicum","Aethionemeae",11167472,"geocoding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASIA, Iran, [40m. N. of Jerumia]",3,FALSE,"Invalid or empty geocoding result for this record's location string"
"184",5060810739,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",NA,NA,FALSE,NA,NA,NA,"PRESERVED_SPECIMEN","1963-05-18T00:00","s.coll.","","","1651","","","http://specimens.kew.org/herbarium/K005822190","ASIA","IR","","Kuh-i-Alwand, Hamadan.","","","","","","","",NA,NA,"Iran","Aethionema arabicum","Aethionemeae",11167472,"geocoding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASIA, Iran, Kuh-i-Alwand, Hamadan.",3,FALSE,NA
"185",5060810738,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",NA,NA,FALSE,NA,NA,NA,"PRESERVED_SPECIMEN","1898-05-22T00:00","Lewadowsky, B.","","","s.n.","","","http://specimens.kew.org/herbarium/K005822181","ASIA","IR","","Transcaucasia, statio militaris Karabak-jurdy, ad fines Persiae.","","","","","","","",NA,NA,"Iran","Aethionema arabicum","Aethionemeae",11167472,"geocoding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASIA, Iran, Transcaucasia, statio militaris Karabak-jurdy, ad fines Persiae.",3,FALSE,NA
"186",5060810737,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",NA,NA,FALSE,NA,NA,NA,"PRESERVED_SPECIMEN","1929-05-16T00:00","Cowan; Darlington","","","2231","","","http://specimens.kew.org/herbarium/K005822172","ASIA","IR","","[Hills nr. Sir]","","","","","","","",NA,NA,"Iran","Aethionema arabicum","Aethionemeae",11167472,"geocoding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASIA, Iran, [Hills nr. Sir]",3,FALSE,NA
"187",5060809769,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",35.5,46.516667,TRUE,NA,1475,25,"PRESERVED_SPECIMEN","1963-05-16T00:00","Jacobs, M.","","","6589","","","http://specimens.kew.org/herbarium/K005822180","ASIA","IR","","Northern and western Iran; Region: West central Kordestan","","","","","","","",NA,NA,"Iran","Aethionema arabicum","Aethionemeae",11167472,"GBIF",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,NA
"188",5060809768,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",NA,NA,FALSE,NA,NA,NA,"PRESERVED_SPECIMEN","1929-06-06T00:00","Cowan; Darlington","","","1477","","","http://specimens.kew.org/herbarium/K005822171","ASIA","IR","","[40 m. N. of Urumia]","","","","","","","",NA,NA,"Iran","Aethionema arabicum","Aethionemeae",11167472,"geocoding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASIA, Iran, [40 m. N. of Urumia]",3,FALSE,NA
"189",5060808867,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",NA,NA,FALSE,NA,NA,NA,"PRESERVED_SPECIMEN","1963-05-18T00:00","s.coll.","","","1650","","","http://specimens.kew.org/herbarium/K005822187","ASIA","IR","","Kuh-i-Alwand, Hamadan.","","","","","","","",NA,NA,"Iran","Aethionema arabicum","Aethionemeae",11167472,"geocoding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASIA, Iran, Kuh-i-Alwand, Hamadan.",3,TRUE,NA
"190",5060808866,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",NA,NA,FALSE,NA,NA,NA,"PRESERVED_SPECIMEN","1926-05-02T00:00","Gilliat-Smith, B.","","","1460","","","http://specimens.kew.org/herbarium/K005822178","ASIA","IR","","[near Tabriz; Hills S. of Tabriz.]","","","","","","","",NA,NA,"Iran","Aethionema arabicum","Aethionemeae",11167472,"geocoding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASIA, Iran, [near Tabriz; Hills S. of Tabriz.]",3,FALSE,NA
"191",5060808865,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",NA,NA,FALSE,NA,1575,75,"PRESERVED_SPECIMEN","1933-05-12T00:00","Samuelsson, G.","","","4844","","","http://specimens.kew.org/herbarium/K005822169","ASIA","SY","","Antilibanon: [Bloudan, in colle steppass]","","","","","","","",NA,NA,"Syria","Aethionema arabicum","Aethionemeae",11167472,"geocoding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASIA, Syria, Antilibanon: [Bloudan, in colle steppass], 1575.0",4,FALSE,"Invalid or empty geocoding result for this record's location string"
"192",5060807760,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",NA,NA,FALSE,NA,NA,NA,"PRESERVED_SPECIMEN","","Aucher-Eloy","","","340","","","http://specimens.kew.org/herbarium/K005822194","","","","","","","","","","","",NA,NA,NA,"Aethionema arabicum","Aethionemeae",11167472,"geocoding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"193",5060807759,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",NA,NA,FALSE,NA,NA,NA,"PRESERVED_SPECIMEN","1962-05-23T00:00","Furse, P.","","","2232","","","http://specimens.kew.org/herbarium/K005822185","ASIA","IR","","N.E. foothills of Aghvan dagh, 40' N. of Rezaiyeh.","","","","","","","",NA,NA,"Iran","Aethionema arabicum","Aethionemeae",11167472,"geocoding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASIA, Iran, N.E. foothills of Aghvan dagh, 40' N. of Rezaiyeh.",3,FALSE,NA
"194",5060807758,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",NA,NA,FALSE,NA,250,50,"PRESERVED_SPECIMEN","1902-05-07T00:00","Bornmüller, J.; Bornmüller, A.","","","6193","","","http://specimens.kew.org/herbarium/K005822176","ASIA","IR","","Persia borealis: [in valle fluvii Sefidrud in declivi- tatibus montium prope Rudber]","","","","","","","",NA,NA,"Iran","Aethionema arabicum","Aethionemeae",11167472,"geocoding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASIA, Iran, Persia borealis: [in valle fluvii Sefidrud in declivi- tatibus montium prope Rudber],  250.0",4,FALSE,"Invalid or empty geocoding result for this record's location string"
"195",5060806798,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",NA,NA,FALSE,NA,NA,NA,"PRESERVED_SPECIMEN","1937-05-20T00:00","Rechinger, K.H.","","","174","","","http://specimens.kew.org/herbarium/K005822188","ASIA","IR","","Montes elburs centr.: [In ditione oppidi Keredj: [in glarea plus Keredj]","","","","","","","",NA,NA,"Iran","Aethionema arabicum","Aethionemeae",11167472,"geocoding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASIA, Iran, Montes elburs centr.: [In ditione oppidi Keredj: [in glarea plus Keredj]",3,FALSE,NA
"196",5060806797,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",NA,NA,FALSE,NA,NA,NA,"PRESERVED_SPECIMEN","","Gilliat-Smith, B.","","","s.n.","","","http://specimens.kew.org/herbarium/K005822179","ASIA","IR","","near Tabriz.","","","","","","","",NA,NA,"Iran","Aethionema arabicum","Aethionemeae",11167472,"geocoding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASIA, Iran, near Tabriz.",3,FALSE,NA
"197",5060805786,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",NA,NA,FALSE,NA,NA,NA,"PRESERVED_SPECIMEN","","s.coll.","","","s.n.","","","http://specimens.kew.org/herbarium/K005822195","","","","[Swant; Karabach]","","","","","","","",NA,NA,NA,"Aethionema arabicum","Aethionemeae",11167472,"geocoding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Swant; Karabach]",1,FALSE,NA
"198",5060805785,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",NA,NA,FALSE,NA,NA,NA,"PRESERVED_SPECIMEN","","s.coll.","","","s.n.","","","http://specimens.kew.org/herbarium/K005822186","","FR","","[Jard du Luxbg]","","","","","","","",NA,NA,"France","Aethionema arabicum","Aethionemeae",11167472,"geocoding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"France, [Jard du Luxbg]",2,FALSE,NA
"199",5060805784,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",NA,NA,FALSE,NA,NA,NA,"PRESERVED_SPECIMEN","","Gilliat-Smith, B.","","","1","","","http://specimens.kew.org/herbarium/K005822177","ASIA","IR","","near Tabriz.","","","","","","","",NA,NA,"Iran","Aethionema arabicum","Aethionemeae",11167472,"geocoding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASIA, Iran, near Tabriz.",3,TRUE,NA
"200",5060804709,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",NA,NA,FALSE,NA,NA,NA,"PRESERVED_SPECIMEN","1836-03-01T00:00","s.coll.","","","s.n.","","","http://specimens.kew.org/herbarium/K005822193","","","","Port William, Breccia rocks.","","","","","","","",NA,NA,NA,"Aethionema arabicum","Aethionemeae",11167472,"geocoding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Port William, Breccia rocks.",1,FALSE,NA
"201",5060804708,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",NA,NA,FALSE,NA,NA,NA,"PRESERVED_SPECIMEN","1962-06-18T00:00","Furse, P.","","","2645","","","http://specimens.kew.org/herbarium/K005822184","ASIA","IR","","Elburz Gochisar 50' NE Karadj","","","","","","","",NA,NA,"Iran","Aethionema arabicum","Aethionemeae",11167472,"geocoding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASIA, Iran, Elburz Gochisar 50' NE Karadj",3,FALSE,NA
"202",5060804707,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",NA,NA,FALSE,NA,NA,NA,"PRESERVED_SPECIMEN","1927-06-01T00:00","Gilliat-Smith, B.","","","1806","","","http://specimens.kew.org/herbarium/K005822175","ASIA","IR","","near Tabriz.","","","","","","","",NA,NA,"Iran","Aethionema arabicum","Aethionemeae",11167472,"geocoding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASIA, Iran, near Tabriz.",3,TRUE,NA
"203",5060803730,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",NA,NA,FALSE,NA,NA,NA,"PRESERVED_SPECIMEN","1963-04-30T00:00","s.coll.","","","1104","","","http://specimens.kew.org/herbarium/K005822191","ASIA","IR","","Bafkajan Nr. Tehran Elburz","","","","","","","",NA,NA,"Iran","Aethionema arabicum","Aethionemeae",11167472,"geocoding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASIA, Iran, Bafkajan Nr. Tehran Elburz",3,FALSE,NA
"204",5060803729,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",NA,NA,FALSE,NA,NA,NA,"PRESERVED_SPECIMEN","1882-01-01T00:00","Pichler","","","s.n.","","","http://specimens.kew.org/herbarium/K005822182","ASIA","IR","","[Rudbar]","","","","","","","",NA,NA,"Iran","Aethionema arabicum","Aethionemeae",11167472,"geocoding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASIA, Iran, [Rudbar]",3,FALSE,NA
"205",5060803728,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",NA,NA,FALSE,NA,NA,NA,"PRESERVED_SPECIMEN","1935-06-01T00:00","Trott, A.C.","","","353","","","http://specimens.kew.org/herbarium/K005822173","ASIA","IR","","[Elburz slopes N. of Tehran]","","","","","","","",NA,NA,"Iran","Aethionema arabicum","Aethionemeae",11167472,"geocoding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASIA, Iran, [Elburz slopes N. of Tehran]",3,FALSE,NA
"206",5060802756,"Aethionema arabicum (L.) Andrz. ex Lipsky","Aethionema arabicum (L.) Andrz. ex DC.",NA,NA,FALSE,NA,NA,NA,"PRESERVED_SPECIMEN","1836-01-01T00:00","Kotschy, T.","","","44","","","http://specimens.kew.org/herbarium/K005822192","","","","In monte Tauro","","","","","","","",NA,NA,NA,"Aethionema arabicum","Aethionemeae",11167472,"geocoding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In monte Tauro",1,FALSE,NA
