parent,node,branch.length,label,CI_date,CI_height,date,q1,pp1,gCF,sCF,isTip,age_Ma,q1_num,pp1_num,gCF_num,sCF_num
3114,1,13.4822,S1281,,,0,NA,NA,NA,NA,TRUE,2.000000000066393e-4,NA,NA,NA,NA
3119,2,6.00102,S0486,,,0,NA,NA,NA,NA,TRUE,1.5000000001919034e-4,NA,NA,NA,NA
3119,3,6.00102,S0577,,,0,NA,NA,NA,NA,TRUE,1.5000000001919034e-4,NA,NA,NA,NA
3120,4,4.76403,S2433,,,0,NA,NA,NA,NA,TRUE,1.6000000000815362e-4,NA,NA,NA,NA
3120,5,4.76403,S0815,,,0,NA,NA,NA,NA,TRUE,1.6000000000815362e-4,NA,NA,NA,NA
3117,6,8.02974,S0880,,,0,NA,NA,NA,NA,TRUE,1.5700000000151704e-4,NA,NA,NA,NA
3127,7,4.46288,S0774,,,0,NA,NA,NA,NA,TRUE,1.6600000000721593e-4,NA,NA,NA,NA
3128,8,4.24285,S0481,,,0,NA,NA,NA,NA,TRUE,1.6100000000562886e-4,NA,NA,NA,NA
3130,9,3.19302,S0881,,,0,NA,NA,NA,NA,TRUE,1.5900000001067838e-4,NA,NA,NA,NA
3130,10,3.19302,S2953,,,0,NA,NA,NA,NA,TRUE,1.5900000001067838e-4,NA,NA,NA,NA
3129,11,3.84492,S1434,,,0,NA,NA,NA,NA,TRUE,1.6400000001226545e-4,NA,NA,NA,NA
3126,12,4.47288,S0485,,,0,NA,NA,NA,NA,TRUE,1.6600000000721593e-4,NA,NA,NA,NA
3133,13,2.83979,S0789,,,0,NA,NA,NA,NA,TRUE,1.560000000040418e-4,NA,NA,NA,NA
3133,14,2.83979,S1213,,,0,NA,NA,NA,NA,TRUE,1.560000000040418e-4,NA,NA,NA,NA
3132,15,3.39778,S0887,,,0,NA,NA,NA,NA,TRUE,1.5700000000151704e-4,NA,NA,NA,NA
3135,16,0.844456,S0619,,,0,NA,NA,NA,NA,TRUE,1.6700000000469117e-4,NA,NA,NA,NA
3135,17,0.844456,S0310,,,0,NA,NA,NA,NA,TRUE,1.6700000000469117e-4,NA,NA,NA,NA
3134,18,4.20918,S0883,,,0,NA,NA,NA,NA,TRUE,1.6300000000057935e-4,NA,NA,NA,NA
3136,19,4.27848,S0829,,,0,NA,NA,NA,NA,TRUE,1.650000000097407e-4,NA,NA,NA,NA
3136,20,4.27848,S0778,,,0,NA,NA,NA,NA,TRUE,1.650000000097407e-4,NA,NA,NA,NA
3137,21,5.29569,S1280,,,0,NA,NA,NA,NA,TRUE,1.630000000147902e-4,NA,NA,NA,NA
3137,22,5.29569,S1069,,,0,NA,NA,NA,NA,TRUE,1.630000000147902e-4,NA,NA,NA,NA
3138,23,4.74945,S3051,,,0,NA,NA,NA,NA,TRUE,1.5800000001320313e-4,NA,NA,NA,NA
3138,24,4.74945,S0884,,,0,NA,NA,NA,NA,TRUE,1.5800000001320313e-4,NA,NA,NA,NA
3121,25,8.09421,S0882,,,0,NA,NA,NA,NA,TRUE,1.5800000001320313e-4,NA,NA,NA,NA
3115,26,10.6372,S1283,,,0,NA,NA,NA,NA,TRUE,1.2000000000966793e-4,NA,NA,NA,NA
3148,27,5.54017,S2152,,,0,NA,NA,NA,NA,TRUE,1.719999999920674e-4,NA,NA,NA,NA
3149,28,2.50186,S1766,,,0,NA,NA,NA,NA,TRUE,1.7200000000627824e-4,NA,NA,NA,NA
3149,29,2.50186,S1714,,,0,NA,NA,NA,NA,TRUE,1.7200000000627824e-4,NA,NA,NA,NA
3150,30,2.08147,S0686,,,0,NA,NA,NA,NA,TRUE,1.719999999920674e-4,NA,NA,NA,NA
3150,31,2.08147,S3712,,,0,NA,NA,NA,NA,TRUE,1.719999999920674e-4,NA,NA,NA,NA
3151,32,2.20038,S1653,,,0,NA,NA,NA,NA,TRUE,1.7200000000627824e-4,NA,NA,NA,NA
3152,33,1.54646,S2465,,,0,NA,NA,NA,NA,TRUE,1.71000000008803e-4,NA,NA,NA,NA
3152,34,1.54646,S1998,,,0,NA,NA,NA,NA,TRUE,1.71000000008803e-4,NA,NA,NA,NA
3145,35,9.37414,S2148,,,0,NA,NA,NA,NA,TRUE,1.7200000000627824e-4,NA,NA,NA,NA
3164,36,5.46531,S0823,,,0,NA,NA,NA,NA,TRUE,1.7400000000122873e-4,NA,NA,NA,NA
3164,37,5.46531,S1643,,,0,NA,NA,NA,NA,TRUE,1.7400000000122873e-4,NA,NA,NA,NA
3165,38,3.64257,S3098,,,0,NA,NA,NA,NA,TRUE,1.759999999961792e-4,NA,NA,NA,NA
3165,39,3.64257,S1660,,,0,NA,NA,NA,NA,TRUE,1.759999999961792e-4,NA,NA,NA,NA
3162,40,5.82716,S0797,,,0,NA,NA,NA,NA,TRUE,1.759999999961792e-4,NA,NA,NA,NA
3161,41,6.49625,S3803,,,0,NA,NA,NA,NA,TRUE,1.6800000000216642e-4,NA,NA,NA,NA
3160,42,6.83246,S1658,,,0,NA,NA,NA,NA,TRUE,1.7500000001291482e-4,NA,NA,NA,NA
3166,43,6.16198,S1645,,,0,NA,NA,NA,NA,TRUE,1.7500000001291482e-4,NA,NA,NA,NA
3168,44,1.08538,S0687,,,0,NA,NA,NA,NA,TRUE,1.7500000001291482e-4,NA,NA,NA,NA
3168,45,1.08538,S1664,,,0,NA,NA,NA,NA,TRUE,1.7500000001291482e-4,NA,NA,NA,NA
3167,46,4.11621,S1648,,,0,NA,NA,NA,NA,TRUE,1.7500000001291482e-4,NA,NA,NA,NA
3158,47,7.75913,S0681,,,0,NA,NA,NA,NA,TRUE,1.7400000001543958e-4,NA,NA,NA,NA
3174,48,3.94838,S3044,,,0,NA,NA,NA,NA,TRUE,1.7500000002712568e-4,NA,NA,NA,NA
3174,49,3.94838,S1661,,,0,NA,NA,NA,NA,TRUE,1.7500000002712568e-4,NA,NA,NA,NA
3173,50,4.77315,S2974,,,0,NA,NA,NA,NA,TRUE,1.7400000002965044e-4,NA,NA,NA,NA
3175,51,3.9671,S0682,,,0,NA,NA,NA,NA,TRUE,1.6900000002806337e-4,NA,NA,NA,NA
3175,52,3.9671,S0816,,,0,NA,NA,NA,NA,TRUE,1.6900000002806337e-4,NA,NA,NA,NA
3171,53,6.83642,S0578,,,0,NA,NA,NA,NA,TRUE,1.6900000002806337e-4,NA,NA,NA,NA
3170,54,7.19816,S1644,,,0,NA,NA,NA,NA,TRUE,1.7400000002965044e-4,NA,NA,NA,NA
3169,55,7.75459,S2998,,,0,NA,NA,NA,NA,TRUE,1.6700000003311288e-4,NA,NA,NA,NA
3156,56,8.48943,S2057,,,0,NA,NA,NA,NA,TRUE,1.6800000001637727e-4,NA,NA,NA,NA
3155,57,9.13088,S2507,,,0,NA,NA,NA,NA,TRUE,1.71000000008803e-4,NA,NA,NA,NA
3176,58,7.35835,S1655,,,0,NA,NA,NA,NA,TRUE,1.6899999999964166e-4,NA,NA,NA,NA
3176,59,7.35835,S1647,,,0,NA,NA,NA,NA,TRUE,1.6899999999964166e-4,NA,NA,NA,NA
3153,60,10.051,S2448,,,0,NA,NA,NA,NA,TRUE,1.5900000001067838e-4,NA,NA,NA,NA
3143,61,10.2549,S1638,,,0,NA,NA,NA,NA,TRUE,1.880000000085147e-4,NA,NA,NA,NA
3177,62,3.27307,S2424,,,0,NA,NA,NA,NA,TRUE,1.6800000001637727e-4,NA,NA,NA,NA
3177,63,3.27307,S2421,,,0,NA,NA,NA,NA,TRUE,1.6800000001637727e-4,NA,NA,NA,NA
3184,64,10.0193,S2150,,,0,NA,NA,NA,NA,TRUE,1.6400000001226545e-4,NA,NA,NA,NA
3188,65,3.98272,S1504,,,0,NA,NA,NA,NA,TRUE,1.6700000001890203e-4,NA,NA,NA,NA
3188,66,3.98272,S2949,,,0,NA,NA,NA,NA,TRUE,1.6700000001890203e-4,NA,NA,NA,NA
3187,67,5.08915,S2957,,,0,NA,NA,NA,NA,TRUE,1.6700000001890203e-4,NA,NA,NA,NA
3186,68,6.23521,S2525,,,0,NA,NA,NA,NA,TRUE,1.7700000002207616e-4,NA,NA,NA,NA
3185,69,9.09551,S2481,,,0,NA,NA,NA,NA,TRUE,1.770000000078653e-4,NA,NA,NA,NA
3189,70,1.54236,S0775,,,0,NA,NA,NA,NA,TRUE,1.8100000001197714e-4,NA,NA,NA,NA
3189,71,1.54236,S0876,,,0,NA,NA,NA,NA,TRUE,1.8100000001197714e-4,NA,NA,NA,NA
3193,72,4.01514,S0875,,,0,NA,NA,NA,NA,TRUE,1.770000000078653e-4,NA,NA,NA,NA
3193,73,4.01514,S3116,,,0,NA,NA,NA,NA,TRUE,1.770000000078653e-4,NA,NA,NA,NA
3192,74,5.10612,S0877,,,0,NA,NA,NA,NA,TRUE,1.6700000000469117e-4,NA,NA,NA,NA
3195,75,3.18481,S1313,,,0,NA,NA,NA,NA,TRUE,1.6700000001890203e-4,NA,NA,NA,NA
3195,76,3.18481,S0831,,,0,NA,NA,NA,NA,TRUE,1.6700000001890203e-4,NA,NA,NA,NA
3194,77,7.36355,S1282,,,0,NA,NA,NA,NA,TRUE,1.6700000001890203e-4,NA,NA,NA,NA
3197,78,5.25541,S2151,,,0,NA,NA,NA,NA,TRUE,1.71000000008803e-4,NA,NA,NA,NA
3197,79,5.25541,S0833,,,0,NA,NA,NA,NA,TRUE,1.71000000008803e-4,NA,NA,NA,NA
3198,80,5.18755,S3574,,,0,NA,NA,NA,NA,TRUE,1.6100000000562886e-4,NA,NA,NA,NA
3198,81,5.18755,S1652,,,0,NA,NA,NA,NA,TRUE,1.6100000000562886e-4,NA,NA,NA,NA
3199,82,3.20396,S1657,,,0,NA,NA,NA,NA,TRUE,1.560000000040418e-4,NA,NA,NA,NA
3199,83,3.20396,S2451,,,0,NA,NA,NA,NA,TRUE,1.560000000040418e-4,NA,NA,NA,NA
3202,84,4.20385,S2066,,,0,NA,NA,NA,NA,TRUE,1.770000000078653e-4,NA,NA,NA,NA
3202,85,4.20385,S0832,,,0,NA,NA,NA,NA,TRUE,1.770000000078653e-4,NA,NA,NA,NA
3201,86,8.14383,S1686,,,0,NA,NA,NA,NA,TRUE,1.6700000001890203e-4,NA,NA,NA,NA
3205,87,5.7918,S0892,,,0,NA,NA,NA,NA,TRUE,1.6700000000469117e-4,NA,NA,NA,NA
3205,88,5.7918,S0683,,,0,NA,NA,NA,NA,TRUE,1.6700000000469117e-4,NA,NA,NA,NA
3204,89,8.149,S2418,,,0,NA,NA,NA,NA,TRUE,1.6700000000469117e-4,NA,NA,NA,NA
3206,90,8.09811,S1651,,,0,NA,NA,NA,NA,TRUE,1.6700000000469117e-4,NA,NA,NA,NA
3206,91,8.09811,S1662,,,0,NA,NA,NA,NA,TRUE,1.6700000000469117e-4,NA,NA,NA,NA
3179,92,14.3995,S1654,,,0,NA,NA,NA,NA,TRUE,1.8700000001103945e-4,NA,NA,NA,NA
3208,93,6.94042,S1659,,,0,NA,NA,NA,NA,TRUE,1.6700000001890203e-4,NA,NA,NA,NA
3208,94,6.94042,S3572,,,0,NA,NA,NA,NA,TRUE,1.6700000001890203e-4,NA,NA,NA,NA
3207,95,8.59568,S1646,,,0,NA,NA,NA,NA,TRUE,1.6700000001890203e-4,NA,NA,NA,NA
3140,96,15.4832,S1663,,,0,NA,NA,NA,NA,TRUE,1.2800000001789158e-4,NA,NA,NA,NA
3209,97,2.40136,S0807,,,0,NA,NA,NA,NA,TRUE,1.6000000000815362e-4,NA,NA,NA,NA
3209,98,2.40136,S1715,,,0,NA,NA,NA,NA,TRUE,1.6000000000815362e-4,NA,NA,NA,NA
3112,99,24.9167,S1378,,,0,NA,NA,NA,NA,TRUE,2.1000000000981345e-4,NA,NA,NA,NA
3111,100,24.9267,S1579,,,0,NA,NA,NA,NA,TRUE,2.1000000000981345e-4,NA,NA,NA,NA
3217,101,6.9248,S2463,,,0,NA,NA,NA,NA,TRUE,1.754000000033784e-4,NA,NA,NA,NA
3228,102,1.82862,S1805,,,0,NA,NA,NA,NA,TRUE,1.6739999999515476e-4,NA,NA,NA,NA
3228,103,1.82862,S2968,,,0,NA,NA,NA,NA,TRUE,1.6739999999515476e-4,NA,NA,NA,NA
3227,104,2.05453,S2939,,,0,NA,NA,NA,NA,TRUE,1.6839999999263e-4,NA,NA,NA,NA
3226,105,2.5612,S1804,,,0,NA,NA,NA,NA,TRUE,1.6739999999515476e-4,NA,NA,NA,NA
3229,106,2.91346,S4076,,,0,NA,NA,NA,NA,TRUE,1.7039999998758049e-4,NA,NA,NA,NA
3230,107,2.50011,S1038,,,0,NA,NA,NA,NA,TRUE,1.763999999866428e-4,NA,NA,NA,NA
3230,108,2.50011,S4135,,,0,NA,NA,NA,NA,TRUE,1.763999999866428e-4,NA,NA,NA,NA
3224,109,3.33073,S1043,,,0,NA,NA,NA,NA,TRUE,1.743999999916923e-4,NA,NA,NA,NA
3231,110,1.72293,S3042,,,0,NA,NA,NA,NA,TRUE,1.743999999916923e-4,NA,NA,NA,NA
3231,111,1.72293,S1803,,,0,NA,NA,NA,NA,TRUE,1.743999999916923e-4,NA,NA,NA,NA
3222,112,3.35073,S4133,,,0,NA,NA,NA,NA,TRUE,1.7440000000590317e-4,NA,NA,NA,NA
3221,113,3.36073,S4111,,,0,NA,NA,NA,NA,TRUE,1.7440000000590317e-4,NA,NA,NA,NA
3220,114,3.72138,SRR8528367,,,0,NA,NA,NA,NA,TRUE,1.674000000093656e-4,NA,NA,NA,NA
3219,115,4.20507,S0277,,,0,NA,NA,NA,NA,TRUE,1.754000000033784e-4,NA,NA,NA,NA
3233,116,2.27578,S3121,,,0,NA,NA,NA,NA,TRUE,1.7740000001253975e-4,NA,NA,NA,NA
3233,117,2.27578,S1794,,,0,NA,NA,NA,NA,TRUE,1.7740000001253975e-4,NA,NA,NA,NA
3232,118,2.91195,S4168,,,0,NA,NA,NA,NA,TRUE,1.754000000033784e-4,NA,NA,NA,NA
3234,119,1.94044,S2132,,,0,NA,NA,NA,NA,TRUE,1.7600000001039007e-4,NA,NA,NA,NA
3234,120,1.94044,S1795,,,0,NA,NA,NA,NA,TRUE,1.7600000001039007e-4,NA,NA,NA,NA
3215,121,9.10923,S1708,,,0,NA,NA,NA,NA,TRUE,1.6600000002142679e-4,NA,NA,NA,NA
3237,122,6.24373,S1090,,,0,NA,NA,NA,NA,TRUE,1.7600000003881178e-4,NA,NA,NA,NA
3238,123,3.35672,S1045,,,0,NA,NA,NA,NA,TRUE,1.7600000003881178e-4,NA,NA,NA,NA
3238,124,3.35672,S3896,,,0,NA,NA,NA,NA,TRUE,1.7600000003881178e-4,NA,NA,NA,NA
3236,125,8.25781,S1797,,,0,NA,NA,NA,NA,TRUE,1.7600000003881178e-4,NA,NA,NA,NA
3235,126,10.3194,S1488,,,0,NA,NA,NA,NA,TRUE,1.7600000002460092e-4,NA,NA,NA,NA
3243,127,4.94552,SRR8528364,,,0,NA,NA,NA,NA,TRUE,1.6600000002142679e-4,NA,NA,NA,NA
3245,128,3.23735,S0678,,,0,NA,NA,NA,NA,TRUE,1.6600000002142679e-4,NA,NA,NA,NA
3245,129,3.23735,S1102,,,0,NA,NA,NA,NA,TRUE,1.6600000002142679e-4,NA,NA,NA,NA
3244,130,4.4553,S1035,,,0,NA,NA,NA,NA,TRUE,1.6600000003563764e-4,NA,NA,NA,NA
3242,131,8.94631,S1093,,,0,NA,NA,NA,NA,TRUE,1.6600000002142679e-4,NA,NA,NA,NA
3249,132,3.58296,S0330,,,0,NA,NA,NA,NA,TRUE,1.6900000001385251e-4,NA,NA,NA,NA
3250,133,2.17745,S0273,,,0,NA,NA,NA,NA,TRUE,1.6900000001385251e-4,NA,NA,NA,NA
3250,134,2.17745,S1092,,,0,NA,NA,NA,NA,TRUE,1.6900000001385251e-4,NA,NA,NA,NA
3248,135,4.47596,S2082,,,0,NA,NA,NA,NA,TRUE,1.770000000078653e-4,NA,NA,NA,NA
3247,136,9.74264,S4120,,,0,NA,NA,NA,NA,TRUE,1.6700000001890203e-4,NA,NA,NA,NA
3251,137,2.85568,S1949,,,0,NA,NA,NA,NA,TRUE,2.0700000001738772e-4,NA,NA,NA,NA
3251,138,2.85568,S3068,,,0,NA,NA,NA,NA,TRUE,2.0700000001738772e-4,NA,NA,NA,NA
3255,139,3.18939,S0753,,,0,NA,NA,NA,NA,TRUE,1.8500000001608896e-4,NA,NA,NA,NA
3255,140,3.18939,S4115,,,0,NA,NA,NA,NA,TRUE,1.8500000001608896e-4,NA,NA,NA,NA
3254,141,4.08756,S2077,,,0,NA,NA,NA,NA,TRUE,1.9000000001767603e-4,NA,NA,NA,NA
3256,142,4.19175,S3403,,,0,NA,NA,NA,NA,TRUE,1.9000000001767603e-4,NA,NA,NA,NA
3256,143,4.19175,S2075,,,0,NA,NA,NA,NA,TRUE,1.9000000001767603e-4,NA,NA,NA,NA
3257,144,3.66434,S2205,,,0,NA,NA,NA,NA,TRUE,1.9600000001673834e-4,NA,NA,NA,NA
3257,145,3.66434,S2435,,,0,NA,NA,NA,NA,TRUE,1.9600000001673834e-4,NA,NA,NA,NA
3259,146,3.30648,S1798,,,0,NA,NA,NA,NA,TRUE,1.1600000003397781e-4,NA,NA,NA,NA
3259,147,3.30648,S3060,,,0,NA,NA,NA,NA,TRUE,1.1600000003397781e-4,NA,NA,NA,NA
3260,148,9.15723,S1095,,,0,NA,NA,NA,NA,TRUE,1.6600000002142679e-4,NA,NA,NA,NA
3264,149,1.61545,S0915,,,0,NA,NA,NA,NA,TRUE,1.6200000001731496e-4,NA,NA,NA,NA
3264,150,1.61545,S1065,,,0,NA,NA,NA,NA,TRUE,1.6200000001731496e-4,NA,NA,NA,NA
3263,151,2.52569,S1089,,,0,NA,NA,NA,NA,TRUE,1.6400000001226545e-4,NA,NA,NA,NA
3265,152,3.11451,S1166,,,0,NA,NA,NA,NA,TRUE,1.630000000147902e-4,NA,NA,NA,NA
3265,153,3.11451,S1088,,,0,NA,NA,NA,NA,TRUE,1.630000000147902e-4,NA,NA,NA,NA
3270,154,3.07899,S2238,,,0,NA,NA,NA,NA,TRUE,1.6000000000815362e-4,NA,NA,NA,NA
3270,155,3.07899,S4118,,,0,NA,NA,NA,NA,TRUE,1.6000000000815362e-4,NA,NA,NA,NA
3271,156,3.51124,S2410,,,0,NA,NA,NA,NA,TRUE,1.5900000001067838e-4,NA,NA,NA,NA
3271,157,3.51124,S4068,,,0,NA,NA,NA,NA,TRUE,1.5900000001067838e-4,NA,NA,NA,NA
3268,158,3.85554,S1091,,,0,NA,NA,NA,NA,TRUE,1.6400000001226545e-4,NA,NA,NA,NA
3272,159,3.05692,S4145,,,0,NA,NA,NA,NA,TRUE,1.650000000097407e-4,NA,NA,NA,NA
3273,160,2.64466,S2231,,,0,NA,NA,NA,NA,TRUE,1.630000000147902e-4,NA,NA,NA,NA
3273,161,2.64466,SRR8528397,,,0,NA,NA,NA,NA,TRUE,1.630000000147902e-4,NA,NA,NA,NA
3266,162,4.4003,S2416,,,0,NA,NA,NA,NA,TRUE,1.5600000001825265e-4,NA,NA,NA,NA
3274,163,1.06749,S2942,,,0,NA,NA,NA,NA,TRUE,1.9600000001673834e-4,NA,NA,NA,NA
3274,164,1.06749,S1791,,,0,NA,NA,NA,NA,TRUE,1.9600000001673834e-4,NA,NA,NA,NA
3276,165,19.4916,SRR8528394,,,0,NA,NA,NA,NA,TRUE,1.1500000002229172e-4,NA,NA,NA,NA
3276,166,19.4916,SRR8528385,,,0,NA,NA,NA,NA,TRUE,1.1500000002229172e-4,NA,NA,NA,NA
3275,167,22.0496,SRR8528381,,,0,NA,NA,NA,NA,TRUE,1.8500000001608896e-4,NA,NA,NA,NA
3278,168,13.4024,S4278,,,0,NA,NA,NA,NA,TRUE,9.600000001341868e-5,NA,NA,NA,NA
3279,169,4.1008,S0420,,,0,NA,NA,NA,NA,TRUE,1.4600000000086766e-4,NA,NA,NA,NA
3279,170,4.1008,S1341,,,0,NA,NA,NA,NA,TRUE,1.4600000000086766e-4,NA,NA,NA,NA
3277,171,25.5575,SRR8528356,,,0,NA,NA,NA,NA,TRUE,1.9600000000252749e-4,NA,NA,NA,NA
3281,172,21.9984,SRR8528382,,,0,NA,NA,NA,NA,TRUE,1.2700000000620548e-4,NA,NA,NA,NA
3284,173,3.67638,S1074,,,0,NA,NA,NA,NA,TRUE,1.3700000000937962e-4,NA,NA,NA,NA
3284,174,3.67638,S0746,,,0,NA,NA,NA,NA,TRUE,1.3700000000937962e-4,NA,NA,NA,NA
3283,175,4.95186,SRR8528399,,,0,NA,NA,NA,NA,TRUE,1.3700000000937962e-4,NA,NA,NA,NA
3282,176,15.641,S1077,,,0,NA,NA,NA,NA,TRUE,1.9700000000000273e-4,NA,NA,NA,NA
3295,177,2.49648,S0360,,,0,NA,NA,NA,NA,TRUE,1.5599999998983094e-4,NA,NA,NA,NA
3295,178,2.49648,S1551,,,0,NA,NA,NA,NA,TRUE,1.5599999998983094e-4,NA,NA,NA,NA
3294,179,3.70486,S0359,,,0,NA,NA,NA,NA,TRUE,1.560000000040418e-4,NA,NA,NA,NA
3296,180,4.74471,S0453,,,0,NA,NA,NA,NA,TRUE,1.5399999999488045e-4,NA,NA,NA,NA
3297,181,1.446,S1173,,,0,NA,NA,NA,NA,TRUE,1.5399999999488045e-4,NA,NA,NA,NA
3297,182,1.446,S1013,,,0,NA,NA,NA,NA,TRUE,1.5399999999488045e-4,NA,NA,NA,NA
3303,183,1.5769,S0442,,,0,NA,NA,NA,NA,TRUE,1.5199999999992997e-4,NA,NA,NA,NA
3303,184,1.5769,S1496,,,0,NA,NA,NA,NA,TRUE,1.5199999999992997e-4,NA,NA,NA,NA
3302,185,2.20775,S0391,,,0,NA,NA,NA,NA,TRUE,1.549999999923557e-4,NA,NA,NA,NA
3304,186,3.059,S1549,,,0,NA,NA,NA,NA,TRUE,1.549999999923557e-4,NA,NA,NA,NA
3304,187,3.059,S0438,,,0,NA,NA,NA,NA,TRUE,1.549999999923557e-4,NA,NA,NA,NA
3300,188,3.4556,S1025,,,0,NA,NA,NA,NA,TRUE,1.549999999923557e-4,NA,NA,NA,NA
3305,189,3.81256,S0361,,,0,NA,NA,NA,NA,TRUE,1.5999999999394277e-4,NA,NA,NA,NA
3305,190,3.81256,S0462,,,0,NA,NA,NA,NA,TRUE,1.5999999999394277e-4,NA,NA,NA,NA
3298,191,5.44192,S0451,,,0,NA,NA,NA,NA,TRUE,1.5799999999899228e-4,NA,NA,NA,NA
3291,192,5.67364,S0691,,,0,NA,NA,NA,NA,TRUE,1.529999999974052e-4,NA,NA,NA,NA
3290,193,9.26665,S1316,,,0,NA,NA,NA,NA,TRUE,1.5300000001161607e-4,NA,NA,NA,NA
3309,194,2.47923,S0538,,,0,NA,NA,NA,NA,TRUE,1.60999999991418e-4,NA,NA,NA,NA
3310,195,0.896247,S0443,,,0,NA,NA,NA,NA,TRUE,1.6399999998384374e-4,NA,NA,NA,NA
3310,196,0.896247,S4164,,,0,NA,NA,NA,NA,TRUE,1.6399999998384374e-4,NA,NA,NA,NA
3308,197,2.9879,S1101,,,0,NA,NA,NA,NA,TRUE,1.5700000000151704e-4,NA,NA,NA,NA
3312,198,1.47943,S4171,,,0,NA,NA,NA,NA,TRUE,1.6200000001731496e-4,NA,NA,NA,NA
3312,199,1.47943,S1078,,,0,NA,NA,NA,NA,TRUE,1.6200000001731496e-4,NA,NA,NA,NA
3311,200,2.51022,S0392,,,0,NA,NA,NA,NA,TRUE,1.620000000031041e-4,NA,NA,NA,NA
3313,201,3.85536,S1553,,,0,NA,NA,NA,NA,TRUE,1.6300000000057935e-4,NA,NA,NA,NA
3313,202,3.85536,S0358,,,0,NA,NA,NA,NA,TRUE,1.6300000000057935e-4,NA,NA,NA,NA
3318,203,4.68032,S1641,,,0,NA,NA,NA,NA,TRUE,1.5400000002330216e-4,NA,NA,NA,NA
3318,204,4.68032,S1060,,,0,NA,NA,NA,NA,TRUE,1.5400000002330216e-4,NA,NA,NA,NA
3322,205,3.91031,S0336,,,0,NA,NA,NA,NA,TRUE,1.570000000157279e-4,NA,NA,NA,NA
3322,206,3.91031,S0340,,,0,NA,NA,NA,NA,TRUE,1.570000000157279e-4,NA,NA,NA,NA
3323,207,4.47537,S0338,,,0,NA,NA,NA,NA,TRUE,1.5900000002488923e-4,NA,NA,NA,NA
3323,208,4.47537,S0339,,,0,NA,NA,NA,NA,TRUE,1.5900000002488923e-4,NA,NA,NA,NA
3320,209,9.26908,S0343,,,0,NA,NA,NA,NA,TRUE,1.570000000157279e-4,NA,NA,NA,NA
3326,210,5.74246,S3014,,,0,NA,NA,NA,NA,TRUE,1.6000000002236447e-4,NA,NA,NA,NA
3326,211,5.74246,S0838,,,0,NA,NA,NA,NA,TRUE,1.6000000002236447e-4,NA,NA,NA,NA
3325,212,6.75685,S0655,,,0,NA,NA,NA,NA,TRUE,1.6000000002236447e-4,NA,NA,NA,NA
3327,213,2.51255,S1114,,,0,NA,NA,NA,NA,TRUE,1.6000000002236447e-4,NA,NA,NA,NA
3327,214,2.51255,S0342,,,0,NA,NA,NA,NA,TRUE,1.6000000002236447e-4,NA,NA,NA,NA
3316,215,12.912,S0791,,,0,NA,NA,NA,NA,TRUE,1.330000000052678e-4,NA,NA,NA,NA
3329,216,4.45289,S0344,,,0,NA,NA,NA,NA,TRUE,1.5300000001161607e-4,NA,NA,NA,NA
3332,217,1.45278,S0708,,,0,NA,NA,NA,NA,TRUE,1.5599999998983094e-4,NA,NA,NA,NA
3332,218,1.45278,S0707,,,0,NA,NA,NA,NA,TRUE,1.5599999998983094e-4,NA,NA,NA,NA
3333,219,1.09464,S0436,,,0,NA,NA,NA,NA,TRUE,1.5799999999899228e-4,NA,NA,NA,NA
3333,220,1.09464,S0706,,,0,NA,NA,NA,NA,TRUE,1.5799999999899228e-4,NA,NA,NA,NA
3330,221,3.21209,S0540,,,0,NA,NA,NA,NA,TRUE,1.6300000000057935e-4,NA,NA,NA,NA
3328,222,9.4143,S0450,,,0,NA,NA,NA,NA,TRUE,1.5300000001161607e-4,NA,NA,NA,NA
3336,223,5.56415,S3065,,,0,NA,NA,NA,NA,TRUE,1.1300000001313038e-4,NA,NA,NA,NA
3336,224,5.56415,S0555,,,0,NA,NA,NA,NA,TRUE,1.1300000001313038e-4,NA,NA,NA,NA
3340,225,3.33156,S0710,,,0,NA,NA,NA,NA,TRUE,1.2000000000966793e-4,NA,NA,NA,NA
3341,226,2.7925,S0709,,,0,NA,NA,NA,NA,TRUE,1.1700000000303135e-4,NA,NA,NA,NA
3341,227,2.7925,S0600,,,0,NA,NA,NA,NA,TRUE,1.1700000000303135e-4,NA,NA,NA,NA
3342,228,2.68969,S0713,,,0,NA,NA,NA,NA,TRUE,1.1300000001313038e-4,NA,NA,NA,NA
3343,229,0.558395,S3407,,,0,NA,NA,NA,NA,TRUE,1.1800000000050659e-4,NA,NA,NA,NA
3343,230,0.558395,S3410,,,0,NA,NA,NA,NA,TRUE,1.1800000000050659e-4,NA,NA,NA,NA
3338,231,5.00627,S4147,,,0,NA,NA,NA,NA,TRUE,1.230000000163045e-4,NA,NA,NA,NA
3337,232,8.31961,S2156,,,0,NA,NA,NA,NA,TRUE,1.1300000001313038e-4,NA,NA,NA,NA
3334,233,19.7434,S0642,,,0,NA,NA,NA,NA,TRUE,2.0299999999906504e-4,NA,NA,NA,NA
3347,234,5.85764,S1959,,,0,NA,NA,NA,NA,TRUE,1.650000000097407e-4,NA,NA,NA,NA
3348,235,3.90388,S1428,,,0,NA,NA,NA,NA,TRUE,1.5500000000656655e-4,NA,NA,NA,NA
3348,236,3.90388,S1665,,,0,NA,NA,NA,NA,TRUE,1.5500000000656655e-4,NA,NA,NA,NA
